,open,high,low,close,volume
2021-04-27 22:56:00,39070.0,39080.0,38960.0,39000.0,14906.06531218
2021-04-27 22:57:00,39000.0,39000.0,38880.0,38890.0,12214.39161499
2021-04-27 22:58:00,38890.0,38900.0,38820.0,38840.0,17358.99789108
2021-04-27 22:59:00,38840.0,39070.0,38840.0,38990.0,12001.66318544
2021-04-27 23:00:00,38960.0,38980.0,38800.0,38800.0,8981.21172728
2021-04-27 23:01:00,38800.0,38980.0,38800.0,38800.0,14903.05925819
2021-04-27 23:02:00,38820.0,38820.0,38570.0,38720.0,37145.3525247
2021-04-27 23:03:00,38720.0,38900.0,38720.0,38770.0,11068.84711263
2021-04-27 23:04:00,38770.0,38790.0,38590.0,38600.0,19110.20420287
2021-04-27 23:05:00,38610.0,38620.0,38520.0,38520.0,18900.68674398
2021-04-27 23:06:00,38520.0,38530.0,38250.0,38250.0,30470.01048142
2021-04-27 23:07:00,38240.0,38330.0,37800.0,37800.0,63091.97394637
2021-04-27 23:08:00,37810.0,38010.0,37800.0,37880.0,46096.9575635
2021-04-27 23:09:00,37870.0,37880.0,37500.0,37500.0,54488.80334698
2021-04-27 23:10:00,37500.0,37930.0,37470.0,37750.0,48160.69665086
2021-04-27 23:11:00,37750.0,38480.0,37750.0,38100.0,39192.72483478
2021-04-27 23:12:00,38050.0,38570.0,38040.0,38420.0,27568.21030419
2021-04-27 23:13:00,38390.0,38520.0,38390.0,38430.0,25983.8088721
2021-04-27 23:14:00,38410.0,38450.0,38250.0,38260.0,19912.58789913
2021-04-27 23:15:00,38250.0,38350.0,37950.0,37970.0,15408.18613386
2021-04-27 23:16:00,37950.0,38000.0,37740.0,37870.0,24361.42919148
2021-04-27 23:17:00,37860.0,38250.0,37860.0,37980.0,22289.74719656
2021-04-27 23:18:00,38040.0,38140.0,37980.0,38100.0,11885.91365349
2021-04-27 23:19:00,38110.0,38110.0,38020.0,38050.0,9959.52234624
2021-04-27 23:20:00,38050.0,38370.0,38050.0,38300.0,13695.53499473
2021-04-27 23:21:00,38320.0,38600.0,38280.0,38570.0,17160.2630865
2021-04-27 23:22:00,38590.0,38600.0,38350.0,38410.0,23210.13724769
2021-04-27 23:23:00,38390.0,38680.0,38330.0,38650.0,18518.03751944
2021-04-27 23:24:00,38650.0,38900.0,38630.0,38860.0,20840.94494848
2021-04-27 23:25:00,38860.0,38860.0,38680.0,38840.0,15339.10656531
2021-04-27 23:26:00,38840.0,38890.0,38740.0,38800.0,19820.2643312
2021-04-27 23:27:00,38800.0,38930.0,38750.0,38910.0,14881.7236595
2021-04-27 23:28:00,38930.0,39150.0,38910.0,39100.0,18977.4407434
2021-04-27 23:29:00,39120.0,39120.0,38790.0,39100.0,15064.3585784
2021-04-27 23:30:00,39100.0,39110.0,38800.0,38820.0,18911.10451395
2021-04-27 23:31:00,38820.0,38920.0,38680.0,38700.0,12204.65369512
2021-04-27 23:32:00,38700.0,39070.0,38680.0,39020.0,15619.87766111
2021-04-27 23:33:00,39070.0,39100.0,38860.0,38870.0,9040.60710623
2021-04-27 23:34:00,38890.0,38960.0,38890.0,38890.0,4870.99078447
2021-04-27 23:35:00,38890.0,38890.0,38700.0,38720.0,13183.80929634
2021-04-27 23:36:00,38760.0,38800.0,38550.0,38560.0,13237.17147357
2021-04-27 23:37:00,38550.0,38750.0,38440.0,38650.0,15591.48944174
2021-04-27 23:38:00,38650.0,38890.0,38650.0,38790.0,7571.01973443
2021-04-27 23:39:00,38790.0,38790.0,38660.0,38730.0,5099.9255901
2021-04-27 23:40:00,38740.0,38740.0,38610.0,38670.0,6190.31551778
2021-04-27 23:41:00,38670.0,38770.0,38660.0,38730.0,7789.74494567
2021-04-27 23:42:00,38730.0,38930.0,38730.0,38910.0,8741.92927656
2021-04-27 23:43:00,38920.0,38940.0,38810.0,38930.0,21268.59567178
2021-04-27 23:44:00,38930.0,39090.0,38870.0,39050.0,18466.61606318
2021-04-27 23:45:00,39080.0,39450.0,39030.0,39450.0,27005.26696807
2021-04-27 23:46:00,39450.0,39500.0,38870.0,39250.0,35337.83306047
2021-04-27 23:47:00,39260.0,39340.0,39040.0,39050.0,24658.98422636
2021-04-27 23:48:00,39060.0,39270.0,39040.0,39230.0,13302.62787428
2021-04-27 23:49:00,39180.0,39290.0,39080.0,39160.0,9873.90106193
2021-04-27 23:50:00,39160.0,39210.0,39100.0,39120.0,7831.90710295
2021-04-27 23:51:00,39120.0,39200.0,39110.0,39120.0,6424.80675486
2021-04-27 23:52:00,39120.0,39210.0,39110.0,39210.0,9232.04953293
2021-04-27 23:53:00,39210.0,39210.0,39090.0,39100.0,7432.58347713
2021-04-27 23:54:00,39100.0,39190.0,39090.0,39150.0,6366.26679504
2021-04-27 23:55:00,39140.0,39210.0,39130.0,39130.0,6814.39950533
2021-04-27 23:56:00,39130.0,39170.0,39110.0,39160.0,6030.55719548
2021-04-27 23:57:00,39160.0,39190.0,39120.0,39130.0,5867.61910431
2021-04-27 23:58:00,39120.0,39130.0,39080.0,39110.0,13566.67165875
2021-04-27 23:59:00,39100.0,39190.0,39100.0,39170.0,8837.75273503
2021-04-28 00:00:00,39180.0,39400.0,39170.0,39380.0,12846.97814856
2021-04-28 00:01:00,39380.0,39410.0,39280.0,39280.0,17888.62313631
2021-04-28 00:02:00,39300.0,39310.0,39170.0,39200.0,11020.07170501
2021-04-28 00:03:00,39200.0,39240.0,39180.0,39220.0,3727.15004893
2021-04-28 00:04:00,39230.0,39230.0,39070.0,39070.0,8058.87486435
2021-04-28 00:05:00,39080.0,39090.0,39040.0,39090.0,8530.95118817
2021-04-28 00:06:00,39090.0,39180.0,39080.0,39130.0,3557.46101028
2021-04-28 00:07:00,39140.0,39140.0,39090.0,39100.0,7235.27137076
2021-04-28 00:08:00,39090.0,39130.0,39090.0,39110.0,3408.23989549
2021-04-28 00:09:00,39110.0,39230.0,39110.0,39180.0,4843.58683277
2021-04-28 00:10:00,39200.0,39200.0,39110.0,39120.0,2032.1459951
2021-04-28 00:11:00,39120.0,39220.0,39120.0,39150.0,3588.57223343
2021-04-28 00:12:00,39180.0,39180.0,39150.0,39180.0,2199.90949921
2021-04-28 00:13:00,39180.0,39240.0,39180.0,39240.0,5765.24542312
2021-04-28 00:14:00,39240.0,39250.0,39130.0,39170.0,6066.98967034
2021-04-28 00:15:00,39170.0,39200.0,39130.0,39190.0,2068.65894718
2021-04-28 00:16:00,39160.0,39190.0,39100.0,39100.0,4008.21582401
2021-04-28 00:17:00,39100.0,39140.0,39100.0,39130.0,3365.4510175
2021-04-28 00:18:00,39130.0,39140.0,39110.0,39110.0,3680.02380645
2021-04-28 00:19:00,39120.0,39120.0,39050.0,39050.0,4666.29861948
2021-04-28 00:20:00,39050.0,39070.0,39010.0,39020.0,4744.34028322
2021-04-28 00:21:00,39040.0,39100.0,39020.0,39080.0,3830.58590202
2021-04-28 00:22:00,39080.0,39090.0,39030.0,39030.0,4453.50155752
2021-04-28 00:23:00,39030.0,39040.0,39020.0,39020.0,5677.91274891
2021-04-28 00:24:00,39020.0,39060.0,38930.0,38960.0,8831.50491086
2021-04-28 00:25:00,38950.0,38960.0,38810.0,38940.0,7406.23031954
2021-04-28 00:26:00,38960.0,38990.0,38910.0,38950.0,2403.85196043
2021-04-28 00:27:00,38960.0,38970.0,38880.0,38900.0,5363.54343474
2021-04-28 00:28:00,38880.0,38960.0,38880.0,38960.0,6192.74141747
2021-04-28 00:29:00,38960.0,38970.0,38940.0,38960.0,1856.90610428
2021-04-28 00:30:00,38970.0,39050.0,38970.0,39050.0,4502.08359597
2021-04-28 00:31:00,39040.0,39100.0,38970.0,38990.0,5095.64311418
2021-04-28 00:32:00,38990.0,39000.0,38980.0,38990.0,3160.22160782
2021-04-28 00:33:00,38980.0,38990.0,38920.0,38940.0,2507.42303499
2021-04-28 00:34:00,38940.0,38940.0,38900.0,38900.0,2277.11909306
2021-04-28 00:35:00,38900.0,38980.0,38900.0,38980.0,3721.41237426
2021-04-28 00:36:00,38980.0,38990.0,38910.0,38910.0,2484.47818313
2021-04-28 00:37:00,38910.0,38970.0,38910.0,38970.0,2130.76832603
2021-04-28 00:38:00,38970.0,38980.0,38890.0,38900.0,5079.64995679
2021-04-28 00:39:00,38950.0,39080.0,38900.0,39070.0,6008.54700797
2021-04-28 00:40:00,39070.0,39090.0,39020.0,39080.0,5814.89329435
2021-04-28 00:41:00,39070.0,39160.0,39060.0,39160.0,6925.68287125
2021-04-28 00:42:00,39140.0,39400.0,39130.0,39390.0,23440.4290137
2021-04-28 00:43:00,39370.0,39400.0,39070.0,39300.0,12941.39937537
2021-04-28 00:44:00,39300.0,39310.0,39270.0,39310.0,5349.18975273
2021-04-28 00:45:00,39300.0,39390.0,39300.0,39340.0,9155.13248445
2021-04-28 00:46:00,39330.0,39400.0,39280.0,39400.0,8763.54865936
2021-04-28 00:47:00,39390.0,39470.0,39380.0,39440.0,12977.19424438
2021-04-28 00:48:00,39430.0,39480.0,39270.0,39290.0,14201.79197034
2021-04-28 00:49:00,39320.0,39330.0,39110.0,39130.0,5342.35396943
2021-04-28 00:50:00,39160.0,39180.0,39110.0,39180.0,4344.52337994
2021-04-28 00:51:00,39170.0,39350.0,39170.0,39260.0,4592.63737279
2021-04-28 00:52:00,39240.0,39310.0,39220.0,39230.0,1637.88401538
2021-04-28 00:53:00,39230.0,39240.0,39200.0,39230.0,4022.48521494
2021-04-28 00:54:00,39230.0,39240.0,39170.0,39220.0,3342.39009726
2021-04-28 00:55:00,39220.0,39230.0,39210.0,39230.0,2434.41166217
2021-04-28 00:56:00,39230.0,39280.0,39210.0,39240.0,2613.70480651
2021-04-28 00:57:00,39240.0,39280.0,39220.0,39220.0,1937.18859646
2021-04-28 00:58:00,39230.0,39260.0,39230.0,39250.0,1618.06009557
2021-04-28 00:59:00,39240.0,39260.0,39240.0,39260.0,2165.19383174
2021-04-28 01:00:00,39250.0,39280.0,39250.0,39270.0,4207.52630227
2021-04-28 01:01:00,39290.0,39370.0,39250.0,39370.0,4066.02331171
2021-04-28 01:02:00,39370.0,39390.0,39300.0,39370.0,9078.25770589
2021-04-28 01:03:00,39380.0,39380.0,39300.0,39300.0,3993.32209008
2021-04-28 01:04:00,39300.0,39310.0,39070.0,39090.0,9806.53417685
2021-04-28 01:05:00,39090.0,39190.0,39070.0,39140.0,5987.23144635
2021-04-28 01:06:00,39140.0,39190.0,39080.0,39080.0,3580.86797104
2021-04-28 01:07:00,39080.0,39090.0,39050.0,39050.0,3980.83666281
2021-04-28 01:08:00,39040.0,39050.0,39010.0,39030.0,3092.31038853
2021-04-28 01:09:00,39040.0,39090.0,39030.0,39070.0,2104.64494536
2021-04-28 01:10:00,39070.0,39300.0,39040.0,39260.0,3728.12595772
2021-04-28 01:11:00,39260.0,39290.0,39050.0,39270.0,4338.77002211
2021-04-28 01:12:00,39240.0,39260.0,39140.0,39170.0,2512.91109125
2021-04-28 01:13:00,39240.0,39250.0,39170.0,39200.0,2932.60428541
2021-04-28 01:14:00,39200.0,39370.0,39190.0,39360.0,5180.7354938
2021-04-28 01:15:00,39360.0,39530.0,39330.0,39500.0,17196.52627749
2021-04-28 01:16:00,39530.0,39730.0,39500.0,39720.0,25500.01647909
2021-04-28 01:17:00,39740.0,39890.0,39700.0,39880.0,24259.00093951
2021-04-28 01:18:00,39880.0,39920.0,39510.0,39640.0,22223.65228541
2021-04-28 01:19:00,39640.0,39960.0,39460.0,39940.0,13915.86715412
2021-04-28 01:20:00,39960.0,39970.0,39700.0,39820.0,10552.65741008
2021-04-28 01:21:00,39820.0,39900.0,39790.0,39860.0,6853.03499283
2021-04-28 01:22:00,39870.0,39880.0,39800.0,39810.0,6282.38812403
2021-04-28 01:23:00,39810.0,39810.0,39470.0,39670.0,10568.91323191
2021-04-28 01:24:00,39590.0,39860.0,39570.0,39800.0,7875.42058604
2021-04-28 01:25:00,39800.0,39800.0,39680.0,39680.0,7165.96186087
2021-04-28 01:26:00,39680.0,39800.0,39600.0,39750.0,4164.21155148
2021-04-28 01:27:00,39750.0,39750.0,39590.0,39590.0,2053.61693835
2021-04-28 01:28:00,39590.0,39590.0,39420.0,39550.0,6094.18417135
2021-04-28 01:29:00,39540.0,39540.0,39370.0,39400.0,5753.16644317
2021-04-28 01:30:00,39380.0,39490.0,39190.0,39300.0,9800.70231291
2021-04-28 01:31:00,39300.0,39540.0,39300.0,39500.0,9648.54369628
2021-04-28 01:32:00,39540.0,39550.0,39310.0,39520.0,3663.57465402
2021-04-28 01:33:00,39510.0,39510.0,39410.0,39500.0,2913.8468779
2021-04-28 01:34:00,39500.0,39810.0,39480.0,39700.0,7299.84716178
2021-04-28 01:35:00,39780.0,39790.0,39600.0,39670.0,4443.49861439
2021-04-28 01:36:00,39670.0,39730.0,39650.0,39700.0,3006.25234329
2021-04-28 01:37:00,39700.0,39700.0,39510.0,39640.0,3252.91510831
2021-04-28 01:38:00,39660.0,39700.0,39600.0,39600.0,1482.06595508
2021-04-28 01:39:00,39650.0,39650.0,39530.0,39560.0,1562.33659212
2021-04-28 01:40:00,39530.0,39650.0,39520.0,39650.0,4099.07029151
2021-04-28 01:41:00,39650.0,39650.0,39500.0,39500.0,4315.4771627
2021-04-28 01:42:00,39500.0,39520.0,39460.0,39490.0,2545.79244149
2021-04-28 01:43:00,39500.0,39530.0,39480.0,39480.0,1413.38782461
2021-04-28 01:44:00,39500.0,39630.0,39450.0,39630.0,3264.09568226
2021-04-28 01:45:00,39520.0,39630.0,39480.0,39490.0,1215.92482024
2021-04-28 01:46:00,39480.0,39490.0,39480.0,39490.0,527.70759624
2021-04-28 01:47:00,39490.0,39490.0,39370.0,39450.0,2067.52894639
2021-04-28 01:48:00,39470.0,39470.0,39370.0,39370.0,1190.42084332
2021-04-28 01:49:00,39380.0,39380.0,39210.0,39230.0,4947.98154724
2021-04-28 01:50:00,39210.0,39310.0,39200.0,39270.0,2376.45946441
2021-04-28 01:51:00,39250.0,39380.0,39230.0,39270.0,3179.97584596
2021-04-28 01:52:00,39270.0,39340.0,39230.0,39270.0,976.59294035
2021-04-28 01:53:00,39270.0,39330.0,39270.0,39300.0,966.3476413
2021-04-28 01:54:00,39300.0,39300.0,39130.0,39130.0,2899.97364494
2021-04-28 01:55:00,39130.0,39180.0,39040.0,39100.0,4683.134456
2021-04-28 01:56:00,39100.0,39120.0,39060.0,39070.0,2370.32827703
2021-04-28 01:57:00,39100.0,39300.0,39060.0,39210.0,3831.84567605
2021-04-28 01:58:00,39160.0,39160.0,39080.0,39140.0,1348.40929315
2021-04-28 01:59:00,39140.0,39140.0,39020.0,39060.0,3691.79559593
2021-04-28 02:00:00,39080.0,39140.0,39060.0,39090.0,1639.41252698
2021-04-28 02:01:00,39130.0,39130.0,39030.0,39030.0,3116.95048237
2021-04-28 02:02:00,39030.0,39180.0,39020.0,39180.0,3536.82769346
2021-04-28 02:03:00,39180.0,39330.0,39100.0,39300.0,2238.37936617
2021-04-28 02:04:00,39280.0,39370.0,39140.0,39340.0,1575.78817944
2021-04-28 02:05:00,39330.0,39330.0,39260.0,39270.0,477.31156402
2021-04-28 02:06:00,39270.0,39270.0,39120.0,39160.0,2095.57916449
2021-04-28 02:07:00,39190.0,39260.0,39160.0,39220.0,1347.98711391
2021-04-28 02:08:00,39190.0,39220.0,39100.0,39110.0,1997.06785678
2021-04-28 02:09:00,39110.0,39180.0,39110.0,39180.0,749.89178881
2021-04-28 02:10:00,39140.0,39180.0,39000.0,39000.0,6771.84483889
2021-04-28 02:11:00,39020.0,39020.0,38910.0,39000.0,12111.74930782
2021-04-28 02:12:00,38960.0,39310.0,38940.0,39250.0,4241.05643924
2021-04-28 02:13:00,39250.0,39250.0,39090.0,39240.0,1377.5720104
2021-04-28 02:14:00,39240.0,39250.0,39020.0,39020.0,4384.1992425
2021-04-28 02:15:00,39020.0,39070.0,38950.0,39040.0,2487.45010651
2021-04-28 02:16:00,39050.0,39160.0,39050.0,39100.0,1781.33540548
2021-04-28 02:17:00,39120.0,39160.0,39100.0,39120.0,1562.81447887
2021-04-28 02:18:00,39120.0,39210.0,39120.0,39210.0,1361.56137301
2021-04-28 02:19:00,39170.0,39200.0,39160.0,39180.0,401.32664051
2021-04-28 02:20:00,39180.0,39190.0,39110.0,39150.0,607.47958017
2021-04-28 02:21:00,39120.0,39140.0,39110.0,39140.0,533.72345936
2021-04-28 02:22:00,39140.0,39300.0,39130.0,39290.0,2151.45887674
2021-04-28 02:23:00,39260.0,39280.0,39160.0,39190.0,1054.04123624
2021-04-28 02:24:00,39190.0,39250.0,39190.0,39220.0,1512.54440231
2021-04-28 02:25:00,39210.0,39320.0,39190.0,39300.0,2819.43932074
2021-04-28 02:26:00,39250.0,39320.0,39200.0,39260.0,2286.35086384
2021-04-28 02:27:00,39290.0,39290.0,39210.0,39210.0,1000.38829625
2021-04-28 02:28:00,39280.0,39300.0,39210.0,39290.0,802.07428393
2021-04-28 02:29:00,39280.0,39290.0,39210.0,39250.0,734.15539849
2021-04-28 02:30:00,39250.0,39250.0,39220.0,39220.0,491.06497958
2021-04-28 02:31:00,39230.0,39230.0,39080.0,39090.0,1256.7861411
2021-04-28 02:32:00,39090.0,39200.0,39090.0,39200.0,626.27468408
2021-04-28 02:33:00,39200.0,39210.0,39180.0,39200.0,639.48155333
2021-04-28 02:34:00,39200.0,39220.0,39200.0,39220.0,411.98031106
2021-04-28 02:35:00,39220.0,39330.0,39220.0,39280.0,4115.9780518
2021-04-28 02:36:00,39300.0,39340.0,39280.0,39330.0,2014.09484837
2021-04-28 02:37:00,39330.0,39330.0,39320.0,39330.0,264.80222845
2021-04-28 02:38:00,39330.0,39410.0,39330.0,39350.0,1573.6974057
2021-04-28 02:39:00,39350.0,39400.0,39350.0,39370.0,459.17122945
2021-04-28 02:40:00,39400.0,39410.0,39380.0,39380.0,248.87087944
2021-04-28 02:41:00,39380.0,39400.0,39350.0,39350.0,1079.56567322
2021-04-28 02:42:00,39350.0,39360.0,39330.0,39350.0,252.28827288
2021-04-28 02:43:00,39350.0,39350.0,39330.0,39350.0,420.17750115
2021-04-28 02:44:00,39350.0,39350.0,39300.0,39330.0,1261.15475327
2021-04-28 02:45:00,39330.0,39350.0,39310.0,39330.0,347.77015929
2021-04-28 02:46:00,39330.0,39330.0,39210.0,39210.0,855.73382641
2021-04-28 02:47:00,39210.0,39280.0,39150.0,39190.0,2102.90167214
2021-04-28 02:48:00,39190.0,39190.0,39150.0,39180.0,1354.96461584
2021-04-28 02:49:00,39180.0,39190.0,39080.0,39140.0,2845.93491729
2021-04-28 02:50:00,39140.0,39230.0,39080.0,39230.0,1544.3571192
2021-04-28 02:51:00,39190.0,39220.0,39100.0,39220.0,269.87149146
2021-04-28 02:52:00,39190.0,39240.0,39190.0,39230.0,802.39654073
2021-04-28 02:53:00,39190.0,39350.0,39120.0,39270.0,1400.17409738
2021-04-28 02:54:00,39270.0,39360.0,39180.0,39350.0,5093.75390415
2021-04-28 02:55:00,39350.0,39360.0,39340.0,39350.0,185.25878135
2021-04-28 02:56:00,39340.0,39340.0,39200.0,39310.0,658.18433109
2021-04-28 02:57:00,39310.0,39310.0,39210.0,39300.0,815.17457165
2021-04-28 02:58:00,39300.0,39300.0,39220.0,39300.0,220.45910093
2021-04-28 02:59:00,39300.0,39300.0,39200.0,39220.0,266.56452135
2021-04-28 03:00:00,39210.0,39290.0,39210.0,39210.0,808.53079557
2021-04-28 03:01:00,39210.0,39290.0,39210.0,39270.0,617.96467995
2021-04-28 03:02:00,39270.0,39270.0,39160.0,39170.0,616.80524387
2021-04-28 03:03:00,39200.0,39230.0,39200.0,39230.0,49.63302736
2021-04-28 03:04:00,39190.0,39230.0,39180.0,39230.0,215.29424287
2021-04-28 03:05:00,39230.0,39230.0,39230.0,39230.0,597.42243031
2021-04-28 03:06:00,39230.0,39230.0,39190.0,39190.0,174.14994174
2021-04-28 03:07:00,39190.0,39200.0,39110.0,39200.0,462.70286967
2021-04-28 03:08:00,39130.0,39160.0,39070.0,39070.0,1707.10752491
2021-04-28 03:09:00,39090.0,39100.0,39080.0,39080.0,1998.95242638
2021-04-28 03:10:00,39080.0,39100.0,39030.0,39100.0,1009.69783148
2021-04-28 03:11:00,39100.0,39130.0,39090.0,39090.0,166.01793841
2021-04-28 03:12:00,39090.0,39090.0,39040.0,39080.0,735.38226477
2021-04-28 03:13:00,39090.0,39090.0,39080.0,39090.0,352.90351761
2021-04-28 03:14:00,39090.0,39200.0,39080.0,39200.0,1109.27022181
2021-04-28 03:15:00,39160.0,39200.0,39100.0,39100.0,222.34404617
2021-04-28 03:16:00,39090.0,39100.0,39080.0,39080.0,192.47280037
2021-04-28 03:17:00,39080.0,39080.0,39060.0,39060.0,1677.36478759
2021-04-28 03:18:00,39060.0,39170.0,39060.0,39170.0,288.93816967
2021-04-28 03:19:00,39090.0,39170.0,39090.0,39110.0,126.0418315
2021-04-28 03:20:00,39110.0,39160.0,39100.0,39160.0,275.31307191
2021-04-28 03:21:00,39160.0,39170.0,39110.0,39170.0,462.16675578
2021-04-28 03:22:00,39160.0,39170.0,39100.0,39110.0,1226.8177069
2021-04-28 03:23:00,39170.0,39170.0,39110.0,39160.0,498.10672473
2021-04-28 03:24:00,39160.0,39160.0,39110.0,39130.0,196.63429584
2021-04-28 03:25:00,39140.0,39200.0,39110.0,39110.0,1313.55510396
2021-04-28 03:26:00,39110.0,39120.0,39110.0,39110.0,521.24200988
2021-04-28 03:27:00,39110.0,39130.0,39110.0,39110.0,200.56308026
2021-04-28 03:28:00,39110.0,39110.0,39070.0,39110.0,626.83935089
2021-04-28 03:29:00,39100.0,39110.0,39090.0,39100.0,2865.81209849
2021-04-28 03:30:00,39100.0,39100.0,39090.0,39100.0,161.72519705
2021-04-28 03:31:00,39110.0,39200.0,39100.0,39200.0,3352.18556995
2021-04-28 03:32:00,39190.0,39200.0,39120.0,39190.0,420.86512407
2021-04-28 03:33:00,39190.0,39280.0,39190.0,39260.0,322.10548723
2021-04-28 03:34:00,39260.0,39260.0,39120.0,39230.0,517.00676805
2021-04-28 03:35:00,39230.0,39230.0,39150.0,39150.0,371.27947845
2021-04-28 03:36:00,39200.0,39230.0,39120.0,39190.0,549.32551765
2021-04-28 03:37:00,39190.0,39190.0,39150.0,39180.0,206.05050441
2021-04-28 03:38:00,39190.0,39190.0,39130.0,39180.0,230.59320626
2021-04-28 03:39:00,39160.0,39180.0,39120.0,39120.0,1585.4941364
2021-04-28 03:40:00,39120.0,39150.0,39120.0,39150.0,303.23802458
2021-04-28 03:41:00,39120.0,39120.0,39100.0,39120.0,1056.62290768
2021-04-28 03:42:00,39120.0,39120.0,39110.0,39120.0,285.81671131
2021-04-28 03:43:00,39110.0,39130.0,39110.0,39120.0,1621.90524559
2021-04-28 03:44:00,39120.0,39120.0,39110.0,39120.0,179.1285771
2021-04-28 03:45:00,39130.0,39150.0,39120.0,39130.0,593.0304889
2021-04-28 03:46:00,39150.0,39190.0,39150.0,39150.0,1011.90573718
2021-04-28 03:47:00,39150.0,39190.0,39130.0,39190.0,528.65017394
2021-04-28 03:48:00,39180.0,39180.0,39090.0,39090.0,3149.00704239
2021-04-28 03:49:00,39090.0,39190.0,39090.0,39160.0,383.7179796
2021-04-28 03:50:00,39160.0,39170.0,39110.0,39110.0,202.95676095
2021-04-28 03:51:00,39130.0,39130.0,39120.0,39130.0,74.64517592
2021-04-28 03:52:00,39130.0,39140.0,39120.0,39140.0,330.75603737
2021-04-28 03:53:00,39170.0,39190.0,39130.0,39150.0,1138.56918417
2021-04-28 03:54:00,39150.0,39150.0,39110.0,39110.0,332.6177308
2021-04-28 03:55:00,39110.0,39150.0,39110.0,39150.0,193.39662508
2021-04-28 03:56:00,39120.0,39150.0,39120.0,39130.0,137.72571324
2021-04-28 03:57:00,39150.0,39160.0,39130.0,39130.0,1603.60838592
2021-04-28 03:58:00,39190.0,39190.0,39190.0,39190.0,37.9705274
2021-04-28 03:59:00,39190.0,39220.0,39190.0,39220.0,1118.39421856
2021-04-28 04:00:00,39220.0,39250.0,39220.0,39230.0,249.34887415
2021-04-28 04:01:00,39230.0,39270.0,39230.0,39270.0,68.7576582
2021-04-28 04:02:00,39270.0,39270.0,39200.0,39230.0,925.20839113
2021-04-28 04:03:00,39230.0,39240.0,39230.0,39230.0,910.84406408
2021-04-28 04:04:00,39230.0,39270.0,39200.0,39200.0,432.36918078
2021-04-28 04:05:00,39200.0,39270.0,39200.0,39250.0,433.49240241
2021-04-28 04:06:00,39200.0,39250.0,39140.0,39150.0,581.22641761
2021-04-28 04:07:00,39140.0,39220.0,39120.0,39120.0,1768.34037753
2021-04-28 04:08:00,39120.0,39210.0,39120.0,39130.0,151.14761886
2021-04-28 04:09:00,39150.0,39150.0,39130.0,39130.0,125.75655941
2021-04-28 04:10:00,39200.0,39200.0,39130.0,39200.0,273.46322043
2021-04-28 04:11:00,39190.0,39200.0,39130.0,39180.0,959.09096385
2021-04-28 04:12:00,39180.0,39180.0,39170.0,39180.0,307.1335227
2021-04-28 04:13:00,39150.0,39150.0,39130.0,39140.0,465.38880239
2021-04-28 04:14:00,39130.0,39130.0,39080.0,39120.0,2215.01700232
2021-04-28 04:15:00,39120.0,39120.0,39100.0,39100.0,611.98383636
2021-04-28 04:16:00,39100.0,39130.0,39090.0,39130.0,1750.03985141
2021-04-28 04:17:00,39140.0,39140.0,39120.0,39130.0,365.5056331
2021-04-28 04:18:00,39130.0,39140.0,39130.0,39140.0,349.05501759
2021-04-28 04:19:00,39150.0,39180.0,39130.0,39130.0,1149.98930204
2021-04-28 04:20:00,39130.0,39130.0,39130.0,39130.0,165.33580462
2021-04-28 04:21:00,39140.0,39140.0,39120.0,39140.0,1177.05433282
2021-04-28 04:22:00,39140.0,39140.0,39110.0,39110.0,279.69657775
2021-04-28 04:23:00,39130.0,39130.0,39110.0,39110.0,340.21254265
2021-04-28 04:24:00,39110.0,39130.0,39110.0,39110.0,608.13312425
2021-04-28 04:25:00,39130.0,39130.0,39080.0,39080.0,1972.39014004
2021-04-28 04:26:00,39080.0,39100.0,39080.0,39090.0,542.99653562
2021-04-28 04:27:00,39100.0,39100.0,39000.0,39000.0,6389.38793567
2021-04-28 04:28:00,39010.0,39010.0,38950.0,38950.0,2655.93590712
2021-04-28 04:29:00,38950.0,39100.0,38950.0,39000.0,588.04452967
2021-04-28 04:30:00,39000.0,39130.0,38980.0,39130.0,886.73586519
2021-04-28 04:31:00,39090.0,39130.0,39030.0,39110.0,260.1148491
2021-04-28 04:32:00,39040.0,39110.0,39020.0,39050.0,374.47762298
2021-04-28 04:33:00,39050.0,39080.0,39050.0,39070.0,115.09449218
2021-04-28 04:34:00,39070.0,39070.0,39050.0,39050.0,38.12990986
2021-04-28 04:35:00,39050.0,39070.0,39010.0,39010.0,1253.40263415
2021-04-28 04:36:00,39020.0,39030.0,39010.0,39020.0,375.38456316
2021-04-28 04:37:00,39030.0,39070.0,39030.0,39030.0,809.36447228
2021-04-28 04:38:00,39030.0,39060.0,39010.0,39060.0,634.34105991
2021-04-28 04:39:00,39060.0,39060.0,39010.0,39010.0,326.19791003
2021-04-28 04:40:00,39010.0,39060.0,39000.0,39010.0,604.42635464
2021-04-28 04:41:00,39010.0,39030.0,39010.0,39030.0,286.4856228
2021-04-28 04:42:00,39030.0,39060.0,39030.0,39060.0,734.0925449
2021-04-28 04:43:00,39060.0,39060.0,39030.0,39060.0,228.4297619
2021-04-28 04:44:00,39050.0,39060.0,39050.0,39050.0,1373.63864364
2021-04-28 04:45:00,39050.0,39070.0,39050.0,39070.0,817.35771972
2021-04-28 04:46:00,39070.0,39110.0,39060.0,39090.0,785.58091112
2021-04-28 04:47:00,39090.0,39110.0,39090.0,39100.0,203.52502279
